pollster,numeric_grade,state,candidate_name,party,pct,sample_size,population,start_date,end_date,recent_poll
Emerson,2.9,Pennsylvania,Donald Trump,REP,41.5,1000,Voters,2024-02-14,2024-02-16,Older
Emerson,2.9,Pennsylvania,Kamala Harris,DEM,39.5,1000,Voters,2024-02-14,2024-02-16,Older
Emerson,2.9,Pennsylvania,Donald Trump,REP,49.2,1000,Voters,2024-02-14,2024-02-16,Older
Emerson,2.9,Pennsylvania,Donald Trump,REP,48.4,1000,Voters,2024-02-14,2024-02-16,Older
Emerson,2.9,North Carolina,Donald Trump,REP,46.6,1000,Voters,2024-02-14,2024-02-16,Older
Emerson,2.9,North Carolina,Donald Trump,REP,45.9,1000,Voters,2024-02-14,2024-02-16,Older
Emerson,2.9,North Carolina,Kamala Harris,DEM,40.7,1000,Voters,2024-02-14,2024-02-16,Older
Emerson,2.9,North Carolina,Donald Trump,REP,49.9,1000,Voters,2024-02-14,2024-02-16,Older
Emerson,2.9,North Carolina,Donald Trump,REP,49.2,1000,Voters,2024-02-14,2024-02-16,Older
Emerson,2.9,Georgia,Donald Trump,REP,47.9,1000,Voters,2024-02-14,2024-02-16,Older
Emerson,2.9,Georgia,Donald Trump,REP,45,1000,Voters,2024-02-14,2024-02-16,Older
Emerson,2.9,Georgia,Kamala Harris,DEM,41.2,1000,Voters,2024-02-14,2024-02-16,Older
Emerson,2.9,Georgia,Donald Trump,REP,51,1000,Voters,2024-02-14,2024-02-16,Older
Emerson,2.9,Georgia,Donald Trump,REP,50.5,1000,Voters,2024-02-14,2024-02-16,Older
SurveyUSA,2.8,Montana,Donald Trump,REP,51,549,Voters,2024-02-12,2024-02-15,Older
PPP,1.4,Washington,Donald Trump,REP,38,789,Voters,2024-02-13,2024-02-14,Older
Siena,2.7,New York,Donald Trump,REP,36,806,Voters,2024-02-12,2024-02-14,Older
Siena,2.7,New York,Donald Trump,REP,32,806,Voters,2024-02-12,2024-02-14,Older
Pan Atlantic Research,2.1,Maine,Donald Trump,REP,38,791,Voters,2024-02-06,2024-02-14,Older
Emerson,2.9,Maryland,Donald Trump,REP,32,1000,Voters,2024-02-12,2024-02-13,Older
Emerson,2.9,Maryland,Donald Trump,REP,31.4,1000,Voters,2024-02-12,2024-02-13,Older
Cygnal,2.1,Iowa,Donald Trump,REP,49.2,600,Voters,2024-02-12,2024-02-13,Older
PPIC,2.5,California,Donald Trump,REP,32,1075,Voters,2024-02-06,2024-02-13,Older
East Carolina University,2.6,North Carolina,Donald Trump,REP,46.5,1207,Voters,2024-02-09,2024-02-12,Older
Beacon/Shaw,2.8,Michigan,Donald Trump,REP,47,1106,Voters,2024-02-08,2024-02-12,Older
Beacon/Shaw,2.8,Michigan,Donald Trump,REP,42,1106,Voters,2024-02-08,2024-02-12,Older
Beacon/Shaw,2.8,North Carolina,Donald Trump,REP,50,1099,Voters,2024-02-08,2024-02-12,Older
Beacon/Shaw,2.8,North Carolina,Donald Trump,REP,46,1099,Voters,2024-02-08,2024-02-12,Older
YouGov,3,Texas,Donald Trump,REP,45,1200,Voters,2024-02-02,2024-02-12,Older
YouGov,3,Texas,Donald Trump,REP,48,1200,Voters,2024-02-02,2024-02-12,Older
Winthrop U.,2.5,South Carolina,Donald Trump,REP,50,1717,Voters,2024-02-02,2024-02-10,Older
Chism Strategies,2.4,Pennsylvania,Donald Trump,REP,40,500,Voters,2024-02-06,2024-02-08,Older
Suffolk,2.9,Massachusetts,Donald Trump,REP,25.5,1000,Voters,2024-02-02,2024-02-05,Older
North Star Opinion Research,1.1,North Carolina,Donald Trump,REP,39,600,Voters,2024-01-30,2024-02-04,Older
Redfield & Wilton Strategies,1.8,Texas,Donald Trump,REP,44,605,Voters,2024-02-01,2024-02-03,Older
Gonzales Research & Media Services,1.2,Maryland,Donald Trump,REP,32,815,Voters,2024-01-23,2024-02-02,Older
Gonzales Research & Media Services,1.2,Maryland,Donald Trump,REP,28,815,Voters,2024-01-23,2024-02-02,Older
J.L. Partners,1.6,Arizona,Donald Trump,REP,45,500,Voters,2024-01-29,2024-02-01,Older
Meredith College,1.6,North Carolina,Donald Trump,REP,44,760,Voters,2024-01-26,2024-01-31,Older
Marquette Law School,3,Wisconsin,Donald Trump,REP,49,930,Voters,2024-01-24,2024-01-31,Older
Marquette Law School,3,Wisconsin,Donald Trump,REP,50,808,Voters,2024-01-24,2024-01-31,Older
Marquette Law School,3,Wisconsin,Donald Trump,REP,40,930,Voters,2024-01-24,2024-01-31,Older
Marquette Law School,3,Wisconsin,Donald Trump,REP,41,808,Voters,2024-01-24,2024-01-31,Older
Beacon/Shaw,2.8,Wisconsin,Donald Trump,REP,42,1172,Voters,2024-01-26,2024-01-30,Older
Beacon/Shaw,2.8,Wisconsin,Donald Trump,REP,47,1172,Voters,2024-01-26,2024-01-30,Older
Beacon/Shaw,2.8,Georgia,Donald Trump,REP,45,1119,Voters,2024-01-26,2024-01-30,Older
Beacon/Shaw,2.8,Georgia,Donald Trump,REP,51,1119,Voters,2024-01-26,2024-01-30,Older
SurveyUSA,2.8,Minnesota,Donald Trump,REP,39,1594,Voters,2024-01-24,2024-01-29,Older
Emerson,2.9,Missouri,Donald Trump,REP,49.4,1830,Voters,2024-01-23,2024-01-28,Older
Emerson,2.9,Colorado,Donald Trump,REP,35,1856,Voters,2024-01-23,2024-01-28,Older
Emerson,2.9,South Dakota,Donald Trump,REP,55.3,1777,Voters,2024-01-23,2024-01-28,Older
Global Strategy Group,1.8,Colorado,Donald Trump,REP,41,801,Voters,2024-01-22,2024-01-28,Older
Franklin and Marshall College,2.4,Pennsylvania,Donald Trump,REP,42,507,Voters,2024-01-17,2024-01-28,Older
Franklin and Marshall College,2.4,Pennsylvania,Donald Trump,REP,37,499,Voters,2024-01-17,2024-01-28,Older
Emerson,2.9,Ohio,Donald Trump,REP,46.8,1844,Voters,2024-01-23,2024-01-25,Older
Public Opinion Strategies,1.6,Pennsylvania,Donald Trump,REP,48,800,Voters,2024-01-22,2024-01-25,Older
U. Houston,2.2,Texas,Donald Trump,REP,49,1145,Voters,2024-01-11,2024-01-24,Older
U. Houston,2.2,Texas,Kamala Harris,DEM,39,1145,Voters,2024-01-11,2024-01-24,Older
U. Houston,2.2,Texas,Donald Trump,REP,52,1145,Voters,2024-01-11,2024-01-24,Older
Dan Jones,1.9,Utah,Donald Trump,REP,43,801,Voters,2024-01-16,2024-01-21,Older
Morning Consult,1.9,Arizona,Donald Trump,REP,43,800,Voters,2024-01-16,2024-01-21,Older
Morning Consult,1.9,Arizona,Donald Trump,REP,47,800,Voters,2024-01-16,2024-01-21,Older
Morning Consult,1.9,Georgia,Donald Trump,REP,44,798,Voters,2024-01-16,2024-01-21,Older
Morning Consult,1.9,Georgia,Donald Trump,REP,49,798,Voters,2024-01-16,2024-01-21,Older
Morning Consult,1.9,Michigan,Donald Trump,REP,43,703,Voters,2024-01-16,2024-01-21,Older
Morning Consult,1.9,Michigan,Donald Trump,REP,47,703,Voters,2024-01-16,2024-01-21,Older
Morning Consult,1.9,Nevada,Donald Trump,REP,43,457,Voters,2024-01-16,2024-01-21,Older
Morning Consult,1.9,Nevada,Donald Trump,REP,48,457,Voters,2024-01-16,2024-01-21,Older
Morning Consult,1.9,North Carolina,Donald Trump,REP,45,706,Voters,2024-01-16,2024-01-21,Older
Morning Consult,1.9,North Carolina,Donald Trump,REP,49,706,Voters,2024-01-16,2024-01-21,Older
Morning Consult,1.9,Pennsylvania,Donald Trump,REP,43,795,Voters,2024-01-16,2024-01-21,Older
Morning Consult,1.9,Pennsylvania,Donald Trump,REP,48,795,Voters,2024-01-16,2024-01-21,Older
Morning Consult,1.9,Wisconsin,Donald Trump,REP,43,697,Voters,2024-01-16,2024-01-21,Older
Morning Consult,1.9,Wisconsin,Donald Trump,REP,49,697,Voters,2024-01-16,2024-01-21,Older
Susquehanna,2.3,Pennsylvania,Donald Trump,REP,39.3,745,Voters,2024-01-15,2024-01-21,Older
Marist,2.9,New Hampshire,Donald Trump,REP,45,1157,Voters,2024-01-15,2024-01-17,Older
Marist,2.9,New Hampshire,Donald Trump,REP,41,1157,Voters,2024-01-15,2024-01-17,Older
Siena,2.7,New York,Donald Trump,REP,37,807,Voters,2024-01-14,2024-01-17,Older
Siena,2.7,New York,Donald Trump,REP,32,807,Voters,2024-01-14,2024-01-17,Older
Emerson,2.9,Texas,Donald Trump,REP,48.7,1315,Voters,2024-01-13,2024-01-15,Older
Emerson,2.9,Texas,Donald Trump,REP,45.7,1315,Voters,2024-01-13,2024-01-15,Older
Emerson,2.9,California,Donald Trump,REP,33.7,1087,Voters,2024-01-11,2024-01-14,Older
Emerson,2.9,California,Donald Trump,REP,31.7,1087,Voters,2024-01-11,2024-01-14,Older
Virginia Commonwealth U.,2.1,Virginia,Donald Trump,REP,40,812,Adults,2023-12-28,2024-01-13,Older
U. Georgia SPIA,2.2,Georgia,Donald Trump,REP,44.7,1007,Voters,2024-01-03,2024-01-11,Older
Target Insyght,1,Michigan,Donald Trump,REP,41,800,Voters,2024-01-04,2024-01-10,Older
Emerson,2.9,Nevada,Donald Trump,REP,47,1294,Voters,2024-01-05,2024-01-08,Older
Emerson,2.9,Nevada,Donald Trump,REP,42.2,1294,Voters,2024-01-05,2024-01-08,Older
Quinnipiac,2.8,Pennsylvania,Donald Trump,REP,46,1680,Voters,2024-01-04,2024-01-08,Older
Quinnipiac,2.8,Pennsylvania,Donald Trump,REP,39,1680,Voters,2024-01-04,2024-01-08,Older
UC Berkeley,2.5,California,Donald Trump,REP,31,4470,Voters,2024-01-04,2024-01-08,Older
UC Berkeley,2.5,California,Donald Trump,REP,37,4470,Voters,2024-01-04,2024-01-08,Older
Suffolk,2.9,New Hampshire,Donald Trump,REP,34.1,1000,Voters,2024-01-03,2024-01-07,Older
Glengariff Group Inc.,1.5,Michigan,Donald Trump,REP,47,600,Voters,2024-01-02,2024-01-06,Older
Glengariff Group Inc.,1.5,Michigan,Donald Trump,REP,41,600,Voters,2024-01-02,2024-01-06,Older
Glengariff Group Inc.,1.5,Michigan,Donald Trump,REP,45,600,Voters,2024-01-02,2024-01-06,Older
Glengariff Group Inc.,1.5,Michigan,Donald Trump,REP,45,600,Voters,2024-01-02,2024-01-06,Older
John Zogby Strategies,1.8,Iowa,Donald Trump,REP,51,500,Voters,2024-01-02,2024-01-04,Older
John Zogby Strategies,1.8,Michigan,Donald Trump,REP,47,602,Voters,2024-01-02,2024-01-04,Older
Redfield & Wilton Strategies,1.8,Arizona,Donald Trump,REP,41,808,Voters,2023-12-28,2023-12-30,Older
Redfield & Wilton Strategies,1.8,Florida,Donald Trump,REP,45,1147,Voters,2023-12-28,2023-12-30,Older
Redfield & Wilton Strategies,1.8,Georgia,Donald Trump,REP,42,953,Voters,2023-12-28,2023-12-30,Older
Redfield & Wilton Strategies,1.8,Michigan,Donald Trump,REP,39,832,Voters,2023-12-28,2023-12-30,Older
Redfield & Wilton Strategies,1.8,North Carolina,Donald Trump,REP,37,1220,Voters,2023-12-28,2023-12-30,Older
Redfield & Wilton Strategies,1.8,Pennsylvania,Donald Trump,REP,40,1069,Voters,2023-12-28,2023-12-30,Older
Targoz Market Research,1.8,Tennessee,Donald Trump,REP,61,1187,Voters,2023-12-14,2023-12-28,Older
Targoz Market Research,1.8,Tennessee,Donald Trump,REP,63,929,Voters,2023-12-14,2023-12-28,Older
Targoz Market Research,1.8,Tennessee,Donald Trump,REP,48,1187,Voters,2023-12-14,2023-12-28,Older
Targoz Market Research,1.8,Tennessee,Donald Trump,REP,51,929,Voters,2023-12-14,2023-12-28,Older
St. Anselm,2.4,New Hampshire,Donald Trump,REP,39,1711,Voters,2023-12-18,2023-12-19,Older
Mason-Dixon,2.6,Virginia,Donald Trump,REP,43,625,Voters,2023-12-15,2023-12-19,Older
Mason-Dixon,2.6,Virginia,Donald Trump,REP,36,625,Voters,2023-12-15,2023-12-19,Older
YouGov,3,Colorado,Donald Trump,REP,40,800,Adults,2023-12-01,2023-12-18,Older
Emerson,2.9,Iowa,Donald Trump,REP,48.2,1094,Voters,2023-12-15,2023-12-17,Older
Muhlenberg,2.8,Pennsylvania,Donald Trump,REP,41,421,Voters,2023-11-20,2023-12-13,Older
Muhlenberg,2.8,Pennsylvania,Donald Trump,REP,37,421,Voters,2023-11-20,2023-12-13,Older
YouGov,3,Texas,Donald Trump,REP,45,1200,Voters,2023-12-01,2023-12-10,Older
YouGov,3,Texas,Donald Trump,REP,42,1200,Voters,2023-12-01,2023-12-10,Older
VCreek/AMG,1.1,Arizona,Donald Trump,REP,46,694,Voters,2023-12-01,2023-12-08,Older
VCreek/AMG,1.1,Arizona,Donald Trump,REP,40,694,Voters,2023-12-01,2023-12-08,Older
VCreek/AMG,1.1,Arizona,Donald Trump,REP,40,694,Voters,2023-12-01,2023-12-08,Older
CNN/SSRS,2.8,Georgia,Donald Trump,REP,49,1068,Voters,2023-11-30,2023-12-07,Older
CNN/SSRS,2.8,Georgia,Donald Trump,REP,42,1068,Voters,2023-11-30,2023-12-07,Older
CNN/SSRS,2.8,Michigan,Donald Trump,REP,50,1197,Voters,2023-11-29,2023-12-06,Older
CNN/SSRS,2.8,Michigan,Donald Trump,REP,39,1197,Voters,2023-11-29,2023-12-06,Older
Morning Consult,1.9,Arizona,Donald Trump,REP,40,796,Voters,2023-11-27,2023-12-06,Older
Morning Consult,1.9,Arizona,Donald Trump,REP,46,796,Voters,2023-11-27,2023-12-06,Older
Morning Consult,1.9,Georgia,Donald Trump,REP,44,801,Voters,2023-11-27,2023-12-06,Older
Morning Consult,1.9,Georgia,Donald Trump,REP,49,801,Voters,2023-11-27,2023-12-06,Older
Morning Consult,1.9,Michigan,Donald Trump,REP,39,703,Voters,2023-11-27,2023-12-06,Older
Morning Consult,1.9,Michigan,Donald Trump,REP,46,703,Voters,2023-11-27,2023-12-06,Older
Morning Consult,1.9,Nevada,Donald Trump,REP,42,451,Voters,2023-11-27,2023-12-06,Older
Morning Consult,1.9,Nevada,Donald Trump,REP,47,451,Voters,2023-11-27,2023-12-06,Older
Morning Consult,1.9,North Carolina,Donald Trump,REP,45,704,Voters,2023-11-27,2023-12-06,Older
Morning Consult,1.9,North Carolina,Donald Trump,REP,49,704,Voters,2023-11-27,2023-12-06,Older
Morning Consult,1.9,Pennsylvania,Donald Trump,REP,39,799,Voters,2023-11-27,2023-12-06,Older
Morning Consult,1.9,Pennsylvania,Donald Trump,REP,46,799,Voters,2023-11-27,2023-12-06,Older
Morning Consult,1.9,Wisconsin,Donald Trump,REP,40,681,Voters,2023-11-27,2023-12-06,Older
Morning Consult,1.9,Wisconsin,Donald Trump,REP,45,681,Voters,2023-11-27,2023-12-06,Older
SSRS,2.4,Tennessee,Donald Trump,REP,45,502,Voters,2023-11-14,2023-12-02,Older
J.L. Partners,1.6,Arizona,Donald Trump,REP,39,550,Voters,2023-11-27,2023-12-01,Older
J.L. Partners,1.6,Arizona,Donald Trump,REP,48,550,Voters,2023-11-27,2023-12-01,Older
J.L. Partners,1.6,Georgia,Donald Trump,REP,39,550,Voters,2023-11-27,2023-12-01,Older
J.L. Partners,1.6,Georgia,Donald Trump,REP,46,550,Voters,2023-11-27,2023-12-01,Older
J.L. Partners,1.6,Wisconsin,Donald Trump,REP,32,550,Voters,2023-11-27,2023-12-01,Older
J.L. Partners,1.6,Wisconsin,Donald Trump,REP,41,550,Voters,2023-11-27,2023-12-01,Older
Redfield & Wilton Strategies,1.8,Arizona,Donald Trump,REP,40,1103,Voters,2023-11-27,2023-11-29,Older
Redfield & Wilton Strategies,1.8,Florida,Donald Trump,REP,44,897,Voters,2023-11-27,2023-11-29,Older
Redfield & Wilton Strategies,1.8,Georgia,Donald Trump,REP,45,746,Voters,2023-11-27,2023-11-29,Older
Redfield & Wilton Strategies,1.8,Michigan,Donald Trump,REP,39,874,Voters,2023-11-27,2023-11-29,Older
Redfield & Wilton Strategies,1.8,North Carolina,Donald Trump,REP,44,620,Voters,2023-11-27,2023-11-29,Older
Redfield & Wilton Strategies,1.8,Pennsylvania,Donald Trump,REP,44,887,Voters,2023-11-27,2023-11-29,Older
Big Data Poll,1.1,Wisconsin,Donald Trump,REP,38.6,870,Voters,2023-11-18,2023-11-23,Older
Big Data Poll,1.1,Wisconsin,Donald Trump,REP,39,817,Voters,2023-11-18,2023-11-23,Older
Big Data Poll,1.1,Wisconsin,Donald Trump,REP,38.7,870,Voters,2023-11-18,2023-11-23,Older
Big Data Poll,1.1,Wisconsin,Donald Trump,REP,39.2,817,Voters,2023-11-18,2023-11-23,Older
Big Data Poll,1.1,Wisconsin,Donald Trump,REP,39.4,870,Voters,2023-11-18,2023-11-23,Older
Big Data Poll,1.1,Wisconsin,Donald Trump,REP,40,817,Voters,2023-11-18,2023-11-23,Older
Big Data Poll,1.1,Minnesota,Donald Trump,REP,37.8,854,Voters,2023-11-18,2023-11-23,Older
Big Data Poll,1.1,Minnesota,Donald Trump,REP,38.6,784,Voters,2023-11-18,2023-11-23,Older
Big Data Poll,1.1,Minnesota,Donald Trump,REP,34.3,854,Voters,2023-11-18,2023-11-23,Older
Big Data Poll,1.1,Minnesota,Donald Trump,REP,35.6,784,Voters,2023-11-18,2023-11-23,Older
Big Data Poll,1.1,Minnesota,Donald Trump,REP,36.1,854,Voters,2023-11-18,2023-11-23,Older
Big Data Poll,1.1,Minnesota,Donald Trump,REP,36.9,784,Voters,2023-11-18,2023-11-23,Older
Tulchin Research,0.9,Arizona,Donald Trump,REP,42,800,Voters,2023-11-13,2023-11-20,Older
Roanoke College,2.6,Virginia,Donald Trump,REP,44,686,Adults,2023-11-12,2023-11-20,Older
Big Data Poll,1.1,Ohio,Donald Trump,REP,43.2,1352,Voters,2023-11-16,2023-11-19,Older
Big Data Poll,1.1,Ohio,Donald Trump,REP,44.3,1224,Voters,2023-11-16,2023-11-19,Older
Big Data Poll,1.1,Ohio,Donald Trump,REP,42.2,1352,Voters,2023-11-16,2023-11-19,Older
Big Data Poll,1.1,Ohio,Donald Trump,REP,43.1,1224,Voters,2023-11-16,2023-11-19,Older
Big Data Poll,1.1,Ohio,Donald Trump,REP,42.8,1352,Voters,2023-11-16,2023-11-19,Older
Big Data Poll,1.1,Ohio,Donald Trump,REP,44,1224,Voters,2023-11-16,2023-11-19,Older
Big Data Poll,1.1,Michigan,Donald Trump,REP,40.7,1273,Voters,2023-11-16,2023-11-19,Older
Big Data Poll,1.1,Michigan,Donald Trump,REP,42.1,1200,Voters,2023-11-16,2023-11-19,Older
Big Data Poll,1.1,Michigan,Donald Trump,REP,39.9,1273,Voters,2023-11-16,2023-11-19,Older
Big Data Poll,1.1,Michigan,Donald Trump,REP,41.4,1200,Voters,2023-11-16,2023-11-19,Older
Big Data Poll,1.1,Michigan,Donald Trump,REP,39.2,1273,Voters,2023-11-16,2023-11-19,Older
Big Data Poll,1.1,Michigan,Donald Trump,REP,40.6,1200,Voters,2023-11-16,2023-11-19,Older
Big Data Poll,1.1,Pennsylvania,Donald Trump,REP,40.5,1382,Voters,2023-11-16,2023-11-19,Older
Big Data Poll,1.1,Pennsylvania,Donald Trump,REP,41.3,1284,Voters,2023-11-16,2023-11-19,Older
Big Data Poll,1.1,Pennsylvania,Donald Trump,REP,39.9,1382,Voters,2023-11-16,2023-11-19,Older
Big Data Poll,1.1,Pennsylvania,Donald Trump,REP,40.8,1284,Voters,2023-11-16,2023-11-19,Older
Big Data Poll,1.1,Pennsylvania,Donald Trump,REP,40.1,1382,Voters,2023-11-16,2023-11-19,Older
Big Data Poll,1.1,Pennsylvania,Donald Trump,REP,40.9,1284,Voters,2023-11-16,2023-11-19,Older
Embold Research,1.4,Minnesota,Donald Trump,REP,42,1519,Voters,2023-11-14,2023-11-17,Older
Change Research,1.4,Nebraska,Donald Trump,REP,53,1048,Voters,2023-11-13,2023-11-16,Older
EPIC/MRA,1.9,Michigan,Donald Trump,REP,46,600,Voters,2023-11-10,2023-11-16,Older
PPIC,2.5,California,Donald Trump,REP,30,1113,Voters,2023-11-09,2023-11-16,Older
PPP,1.4,Washington,Donald Trump,REP,38,700,Voters,2023-11-14,2023-11-15,Older
Cygnal,2.1,Florida,Donald Trump,REP,47.7,800,Voters,2023-11-13,2023-11-15,Older
Cygnal,2.1,Florida,Donald Trump,REP,43.7,800,Voters,2023-11-13,2023-11-15,Older
Siena,2.7,New York,Donald Trump,REP,36,803,Voters,2023-11-12,2023-11-15,Older
Siena,2.7,New York,Donald Trump,REP,28,803,Voters,2023-11-12,2023-11-15,Older
Emerson,2.9,California,Donald Trump,REP,36.9,1000,Voters,2023-11-11,2023-11-14,Older
Emerson,2.9,California,Donald Trump,REP,30.8,1000,Voters,2023-11-11,2023-11-14,Older
Emerson,2.9,California,Donald Trump,REP,34.9,1000,Voters,2023-11-11,2023-11-14,Older
Emerson,2.9,California,Kamala Harris,DEM,47.2,1000,Voters,2023-11-11,2023-11-14,Older
Emerson,2.9,California,Donald Trump,REP,37.9,1000,Voters,2023-11-11,2023-11-14,Older
Emerson,2.9,New Hampshire,Donald Trump,REP,41.9,917,Voters,2023-11-10,2023-11-13,Older
Emerson,2.9,New Hampshire,Donald Trump,REP,36.7,917,Voters,2023-11-10,2023-11-13,Older
Emerson,2.9,New Hampshire,Donald Trump,REP,43.4,917,Voters,2023-11-10,2023-11-13,Older
Emerson,2.9,New Hampshire,Donald Trump,REP,42.5,917,Voters,2023-11-10,2023-11-13,Older
Emerson,2.9,Ohio,Donald Trump,REP,50,1000,Voters,2023-11-10,2023-11-13,Older
Emerson,2.9,Ohio,Donald Trump,REP,44.9,1000,Voters,2023-11-10,2023-11-13,Older
Siena,2.7,Tennessee,Donald Trump,REP,49,805,Adults,2023-11-05,2023-11-10,Older
Morning Consult,1.9,Arizona,Donald Trump,REP,46,800,Voters,2023-10-30,2023-11-07,Older
Morning Consult,1.9,Arizona,Donald Trump,REP,40,800,Voters,2023-10-30,2023-11-07,Older
Morning Consult,1.9,Georgia,Donald Trump,REP,48,803,Voters,2023-10-30,2023-11-07,Older
Morning Consult,1.9,Georgia,Donald Trump,REP,43,803,Voters,2023-10-30,2023-11-07,Older
Morning Consult,1.9,Michigan,Donald Trump,REP,43,700,Voters,2023-10-30,2023-11-07,Older
Morning Consult,1.9,Michigan,Donald Trump,REP,37,700,Voters,2023-10-30,2023-11-07,Older
Morning Consult,1.9,Nevada,Donald Trump,REP,46,437,Voters,2023-10-30,2023-11-07,Older
Morning Consult,1.9,Nevada,Donald Trump,REP,39,437,Voters,2023-10-30,2023-11-07,Older
Morning Consult,1.9,North Carolina,Donald Trump,REP,48,702,Voters,2023-10-30,2023-11-07,Older
Morning Consult,1.9,North Carolina,Donald Trump,REP,42,702,Voters,2023-10-30,2023-11-07,Older
Morning Consult,1.9,Pennsylvania,Donald Trump,REP,47,805,Voters,2023-10-30,2023-11-07,Older
Morning Consult,1.9,Pennsylvania,Donald Trump,REP,41,805,Voters,2023-10-30,2023-11-07,Older
Morning Consult,1.9,Wisconsin,Donald Trump,REP,47,675,Voters,2023-10-30,2023-11-07,Older
Morning Consult,1.9,Wisconsin,Donald Trump,REP,38,675,Voters,2023-10-30,2023-11-07,Older
Meredith College,1.6,North Carolina,Donald Trump,REP,39,755,Voters,2023-11-01,2023-11-05,Older
Emerson,2.9,Michigan,Donald Trump,REP,41,1000,Voters,2023-10-30,2023-11-04,Older
Emerson,2.9,Michigan,Donald Trump,REP,43,788,Voters,2023-10-30,2023-11-04,Older
Emerson,2.9,Pennsylvania,Donald Trump,REP,46.4,1000,Voters,2023-10-30,2023-11-04,Older
Emerson,2.9,Pennsylvania,Donald Trump,REP,49.1,816,Voters,2023-10-30,2023-11-04,Older
Emerson,2.9,Georgia,Donald Trump,REP,46.9,1000,Voters,2023-10-30,2023-11-04,Older
Emerson,2.9,Georgia,Donald Trump,REP,49.1,780,Voters,2023-10-30,2023-11-04,Older
Emerson,2.9,Wisconsin,Donald Trump,REP,43.8,1000,Voters,2023-10-30,2023-11-04,Older
Emerson,2.9,Wisconsin,Donald Trump,REP,45.2,819,Voters,2023-10-30,2023-11-04,Older
Emerson,2.9,Arizona,Donald Trump,REP,42.8,1000,Voters,2023-10-30,2023-11-04,Older
Emerson,2.9,Arizona,Donald Trump,REP,45.5,778,Voters,2023-10-30,2023-11-04,Older
Emerson,2.9,Nevada,Donald Trump,REP,46.2,1000,Voters,2023-10-30,2023-11-04,Older
Emerson,2.9,Nevada,Donald Trump,REP,47.3,770,Voters,2023-10-30,2023-11-04,Older
Elway,1.9,Washington,Donald Trump,REP,29,403,Voters,2023-10-30,2023-11-03,Older
Elway,1.9,Washington,Donald Trump,REP,25,403,Voters,2023-10-30,2023-11-03,Older
U. Georgia SPIA,2.2,Georgia,Donald Trump,REP,45.4,1002,Voters,2023-10-26,2023-11-03,Older
Siena/NYT,3,Arizona,Donald Trump,REP,49,603,Voters,2023-10-22,2023-11-03,Older
Siena/NYT,3,Arizona,Donald Trump,REP,49,603,Voters,2023-10-22,2023-11-03,Older
Siena/NYT,3,Arizona,Kamala Harris,DEM,43,603,Voters,2023-10-22,2023-11-03,Older
Siena/NYT,3,Arizona,Donald Trump,REP,48,603,Voters,2023-10-22,2023-11-03,Older
Siena/NYT,3,Arizona,Kamala Harris,DEM,43,603,Voters,2023-10-22,2023-11-03,Older
Siena/NYT,3,Arizona,Donald Trump,REP,48,603,Voters,2023-10-22,2023-11-03,Older
Siena/NYT,3,Arizona,Donald Trump,REP,33,603,Voters,2023-10-22,2023-11-03,Older
Siena/NYT,3,Arizona,Donald Trump,REP,34,603,Voters,2023-10-22,2023-11-03,Older
Siena/NYT,3,Georgia,Donald Trump,REP,49,629,Voters,2023-10-22,2023-11-03,Older
Siena/NYT,3,Georgia,Donald Trump,REP,49,629,Voters,2023-10-22,2023-11-03,Older
Siena/NYT,3,Georgia,Kamala Harris,DEM,44,629,Voters,2023-10-22,2023-11-03,Older
Siena/NYT,3,Georgia,Donald Trump,REP,45,629,Voters,2023-10-22,2023-11-03,Older
Siena/NYT,3,Georgia,Kamala Harris,DEM,44,629,Voters,2023-10-22,2023-11-03,Older
Siena/NYT,3,Georgia,Donald Trump,REP,47,629,Voters,2023-10-22,2023-11-03,Older
Siena/NYT,3,Georgia,Donald Trump,REP,36,629,Voters,2023-10-22,2023-11-03,Older
Siena/NYT,3,Georgia,Donald Trump,REP,38,629,Voters,2023-10-22,2023-11-03,Older
