pollster,numeric_grade,candidate_name,party,pct,sample_size,population,start_date,end_date,recent_poll
HarrisX/Harris Poll,1.5,Donald Trump,REP,49,2010,Voters,2022-10-12,2022-10-13,Older
HarrisX/Harris Poll,1.5,Kamala Harris,DEM,41,2010,Voters,2022-10-12,2022-10-13,Older
Rasmussen,2.1,Donald Trump,REP,44,1000,Voters,2022-10-12,2022-10-13,Older
Redfield & Wilton Strategies,1.8,Donald Trump,REP,35,1500,Voters,2022-10-12,2022-10-12,Older
Redfield & Wilton Strategies,1.8,Kamala Harris,DEM,35,1500,Voters,2022-10-12,2022-10-12,Older
Redfield & Wilton Strategies,1.8,Donald Trump,REP,36,1500,Voters,2022-10-12,2022-10-12,Older
Redfield & Wilton Strategies,1.8,Donald Trump,REP,41,1110,Voters,2022-10-12,2022-10-12,Older
Redfield & Wilton Strategies,1.8,Kamala Harris,DEM,40,1110,Voters,2022-10-12,2022-10-12,Older
Redfield & Wilton Strategies,1.8,Donald Trump,REP,42,1110,Voters,2022-10-12,2022-10-12,Older
Siena/NYT,3,Donald Trump,REP,45,792,Voters,2022-10-09,2022-10-12,Older
Siena/NYT,3,Donald Trump,REP,43,792,Voters,2022-10-09,2022-10-12,Older
Siena/NYT,3,Donald Trump,REP,45,792,Voters,2022-10-09,2022-10-12,Older
Susquehanna,2.3,Donald Trump,REP,44,800,Voters,2022-10-04,2022-10-11,Older
Susquehanna,2.3,Kamala Harris,DEM,54,800,Voters,2022-10-04,2022-10-11,Older
Susquehanna,2.3,Donald Trump,REP,39,800,Voters,2022-10-04,2022-10-11,Older
John Zogby Strategies,1.8,Donald Trump,REP,39,1006,Voters,2022-10-05,2022-10-05,Older
Redfield & Wilton Strategies,1.8,Donald Trump,REP,34,1500,Voters,2022-10-02,2022-10-03,Older
Redfield & Wilton Strategies,1.8,Kamala Harris,DEM,38,1500,Voters,2022-10-02,2022-10-03,Older
Redfield & Wilton Strategies,1.8,Donald Trump,REP,34,1500,Voters,2022-10-02,2022-10-03,Older
Redfield & Wilton Strategies,1.8,Donald Trump,REP,41,1128,Voters,2022-10-02,2022-10-03,Older
Redfield & Wilton Strategies,1.8,Kamala Harris,DEM,41,1128,Voters,2022-10-02,2022-10-03,Older
Redfield & Wilton Strategies,1.8,Donald Trump,REP,41,1128,Voters,2022-10-02,2022-10-03,Older
YouGov,3,Donald Trump,REP,40,1566,Adults,2022-09-23,2022-09-27,Older
YouGov,3,Donald Trump,REP,45,1138,Voters,2022-09-23,2022-09-27,Older
McLaughlin,0.5,Donald Trump,REP,49,1000,Voters,2022-09-17,2022-09-22,Older
McLaughlin,0.5,Kamala Harris,DEM,42,1000,Voters,2022-09-17,2022-09-22,Older
McLaughlin,0.5,Donald Trump,REP,51,1000,Voters,2022-09-17,2022-09-22,Older
Emerson,2.9,Donald Trump,REP,43.9,1368,Voters,2022-09-20,2022-09-21,Older
ABC/Washington Post,3,Donald Trump,REP,46,1006,Adults,2022-09-18,2022-09-21,Older
ABC/Washington Post,3,Donald Trump,REP,48,908,Voters,2022-09-18,2022-09-21,Older
Echelon Insights,2.7,Donald Trump,REP,44,1056,Voters,2022-09-16,2022-09-19,Older
Echelon Insights,2.7,Donald Trump,REP,43,1056,Voters,2022-09-16,2022-09-19,Older
Premise,1.9,Donald Trump,REP,49,1703,Adults,2022-09-16,2022-09-19,Older
Redfield & Wilton Strategies,1.8,Donald Trump,REP,35,1500,Voters,2022-09-14,2022-09-15,Older
Redfield & Wilton Strategies,1.8,Kamala Harris,DEM,36,1500,Voters,2022-09-14,2022-09-15,Older
Redfield & Wilton Strategies,1.8,Donald Trump,REP,38,1500,Voters,2022-09-14,2022-09-15,Older
Redfield & Wilton Strategies,1.8,Donald Trump,REP,40,1163,Voters,2022-09-14,2022-09-15,Older
Redfield & Wilton Strategies,1.8,Kamala Harris,DEM,40,1163,Voters,2022-09-14,2022-09-15,Older
Redfield & Wilton Strategies,1.8,Donald Trump,REP,42,1163,Voters,2022-09-14,2022-09-15,Older
Marquette Law School,3,Donald Trump,REP,36,1448,Adults,2022-09-07,2022-09-14,Older
Marquette Law School,3,Donald Trump,REP,36,1282,Voters,2022-09-07,2022-09-14,Older
Siena/NYT,3,Donald Trump,REP,42,1399,Voters,2022-09-06,2022-09-14,Older
HarrisX/Harris Poll,1.5,Donald Trump,REP,45,1854,Voters,2022-09-07,2022-09-08,Older
HarrisX/Harris Poll,1.5,Kamala Harris,DEM,40,1854,Voters,2022-09-07,2022-09-08,Older
HarrisX/Harris Poll,1.5,Donald Trump,REP,47,1854,Voters,2022-09-07,2022-09-08,Older
HarrisX/Harris Poll,1.5,Kamala Harris,DEM,41,1854,Voters,2022-09-07,2022-09-08,Older
Echelon Insights,2.7,Donald Trump,REP,45,1228,Voters,2022-08-31,2022-09-07,Older
YouGov,3,Donald Trump,REP,40,1634,Adults,2022-09-02,2022-09-06,Older
YouGov,3,Donald Trump,REP,42,1247,Voters,2022-09-02,2022-09-06,Older
Premise,1.9,Donald Trump,REP,51,1572,Adults,2022-09-02,2022-09-05,Older
Premise,1.9,Donald Trump,REP,49,1185,Voters,2022-09-02,2022-09-05,Older
Premise,1.9,Donald Trump,REP,45,1572,Adults,2022-09-02,2022-09-05,Older
Premise,1.9,Donald Trump,REP,42,1185,Voters,2022-09-02,2022-09-05,Older
Redfield & Wilton Strategies,1.8,Donald Trump,REP,42,1050,Voters,2022-08-28,2022-08-28,Older
Redfield & Wilton Strategies,1.8,Kamala Harris,DEM,40,1050,Voters,2022-08-28,2022-08-28,Older
Redfield & Wilton Strategies,1.8,Donald Trump,REP,43,1050,Voters,2022-08-28,2022-08-28,Older
Redfield & Wilton Strategies,1.8,Donald Trump,REP,35,1500,Voters,2022-08-28,2022-08-28,Older
Redfield & Wilton Strategies,1.8,Kamala Harris,DEM,37,1500,Voters,2022-08-28,2022-08-28,Older
Redfield & Wilton Strategies,1.8,Donald Trump,REP,35,1500,Voters,2022-08-28,2022-08-28,Older
Fabrizio/Impact,1.7,Donald Trump,REP,44,1313,Voters,2022-08-17,2022-08-25,Older
Emerson,2.9,Donald Trump,REP,42.3,1000,Voters,2022-08-23,2022-08-24,Older
McLaughlin,0.5,Donald Trump,REP,49,1000,Voters,2022-08-20,2022-08-24,Older
McLaughlin,0.5,Kamala Harris,DEM,43,1000,Voters,2022-08-20,2022-08-24,Older
McLaughlin,0.5,Donald Trump,REP,51,1000,Voters,2022-08-20,2022-08-24,Older
Echelon Insights,2.7,Donald Trump,REP,42,1054,Voters,2022-08-19,2022-08-22,Older
Echelon Insights,2.7,Donald Trump,REP,42,1054,Voters,2022-08-19,2022-08-22,Older
Echelon Insights,2.7,Donald Trump,REP,39,1054,Voters,2022-08-19,2022-08-22,Older
Echelon Insights,2.7,Donald Trump,REP,41,1054,Voters,2022-08-19,2022-08-22,Older
Echelon Insights,2.7,Donald Trump,IND,22,1054,Voters,2022-08-19,2022-08-22,Older
Echelon Insights,2.7,Donald Trump,IND,21,1054,Voters,2022-08-19,2022-08-22,Older
Echelon Insights,2.7,Donald Trump,REP,37,1054,Voters,2022-08-19,2022-08-22,Older
Echelon Insights,2.7,Donald Trump,REP,39,1054,Voters,2022-08-19,2022-08-22,Older
YouGov,3,Donald Trump,REP,39,1563,Adults,2022-08-18,2022-08-22,Older
YouGov,3,Donald Trump,REP,42,1185,Voters,2022-08-18,2022-08-22,Older
YouGov,3,Donald Trump,REP,37,1563,Adults,2022-08-18,2022-08-22,Older
YouGov,3,Donald Trump,REP,40,1185,Voters,2022-08-18,2022-08-22,Older
YouGov,3,Donald Trump,REP,36,1000,Adults,2022-08-18,2022-08-22,Older
YouGov,3,Donald Trump,IND,19,1000,Adults,2022-08-18,2022-08-22,Older
YouGov,3,Donald Trump,REP,40,805,Voters,2022-08-18,2022-08-22,Older
YouGov,3,Donald Trump,IND,18,805,Voters,2022-08-18,2022-08-22,Older
Redfield & Wilton Strategies,1.8,Donald Trump,REP,37,1500,Voters,2022-08-17,2022-08-17,Older
Redfield & Wilton Strategies,1.8,Kamala Harris,DEM,34,1500,Voters,2022-08-17,2022-08-17,Older
Redfield & Wilton Strategies,1.8,Donald Trump,REP,38,1500,Voters,2022-08-17,2022-08-17,Older
Redfield & Wilton Strategies,1.8,Donald Trump,REP,42,1156,Voters,2022-08-17,2022-08-17,Older
Redfield & Wilton Strategies,1.8,Kamala Harris,DEM,37,1156,Voters,2022-08-17,2022-08-17,Older
Redfield & Wilton Strategies,1.8,Donald Trump,REP,43,1156,Voters,2022-08-17,2022-08-17,Older
YouGov,3,Donald Trump,REP,39,1557,Adults,2022-07-28,2022-08-01,Older
YouGov,3,Donald Trump,REP,42,1152,Voters,2022-07-28,2022-08-01,Older
YouGov,3,Kamala Harris,DEM,42,1557,Adults,2022-07-28,2022-08-01,Older
YouGov,3,Donald Trump,REP,41,1557,Adults,2022-07-28,2022-08-01,Older
YouGov,3,Kamala Harris,DEM,45,1152,Voters,2022-07-28,2022-08-01,Older
YouGov,3,Donald Trump,REP,44,1152,Voters,2022-07-28,2022-08-01,Older
Redfield & Wilton Strategies,1.8,Donald Trump,REP,35,1500,Voters,2022-07-28,2022-07-28,Older
Redfield & Wilton Strategies,1.8,Kamala Harris,DEM,34,1500,Voters,2022-07-28,2022-07-28,Older
Redfield & Wilton Strategies,1.8,Donald Trump,REP,35,1500,Voters,2022-07-28,2022-07-28,Older
Redfield & Wilton Strategies,1.8,Donald Trump,REP,42,1094,Voters,2022-07-28,2022-07-28,Older
Redfield & Wilton Strategies,1.8,Kamala Harris,DEM,36,1094,Voters,2022-07-28,2022-07-28,Older
Redfield & Wilton Strategies,1.8,Donald Trump,REP,42,1094,Voters,2022-07-28,2022-07-28,Older
HarrisX/Harris Poll,1.5,Donald Trump,REP,45,1885,Voters,2022-07-27,2022-07-28,Older
HarrisX/Harris Poll,1.5,Kamala Harris,DEM,40,1885,Voters,2022-07-27,2022-07-28,Older
HarrisX/Harris Poll,1.5,Donald Trump,REP,47,1885,Voters,2022-07-27,2022-07-28,Older
HarrisX/Harris Poll,1.5,Kamala Harris,DEM,41,1885,Voters,2022-07-27,2022-07-28,Older
Rasmussen,2.1,Donald Trump,REP,46,1000,Voters,2022-07-26,2022-07-27,Older
Suffolk,2.9,Donald Trump,REP,40.9,1000,Voters,2022-07-22,2022-07-25,Older
Emerson,2.9,Donald Trump,REP,45.5,1078,Voters,2022-07-19,2022-07-20,Older
Emerson,2.9,Donald Trump,REP,45.1,1078,Voters,2022-07-19,2022-07-20,Older
Echelon Insights,2.7,Donald Trump,REP,44,1022,Voters,2022-07-15,2022-07-18,Older
Echelon Insights,2.7,Donald Trump,REP,43,1022,Voters,2022-07-15,2022-07-18,Older
Echelon Insights,2.7,Kamala Harris,DEM,46,1022,Voters,2022-07-15,2022-07-18,Older
Echelon Insights,2.7,Donald Trump,REP,44,1022,Voters,2022-07-15,2022-07-18,Older
Echelon Insights,2.7,Kamala Harris,DEM,45,1022,Voters,2022-07-15,2022-07-18,Older
Echelon Insights,2.7,Donald Trump,REP,44,1022,Voters,2022-07-15,2022-07-18,Older
Echelon Insights,2.7,Kamala Harris,DEM,43,1022,Voters,2022-07-15,2022-07-18,Older
Echelon Insights,2.7,Kamala Harris,DEM,43,1022,Voters,2022-07-15,2022-07-18,Older
Premise,1.9,Donald Trump,REP,53,635,Adults,2022-07-15,2022-07-16,Older
Trafalgar Group,0.7,Donald Trump,REP,47.9,1085,Voters,2022-07-11,2022-07-14,Older
YouGov,3,Donald Trump,REP,40,1672,Adults,2022-07-08,2022-07-11,Older
YouGov,3,Donald Trump,REP,43,1261,Voters,2022-07-08,2022-07-11,Older
Redfield & Wilton Strategies,1.8,Donald Trump,REP,36,1500,Voters,2022-07-09,2022-07-09,Older
Redfield & Wilton Strategies,1.8,Kamala Harris,DEM,33,1500,Voters,2022-07-09,2022-07-09,Older
Redfield & Wilton Strategies,1.8,Donald Trump,REP,37,1500,Voters,2022-07-09,2022-07-09,Older
Redfield & Wilton Strategies,1.8,Donald Trump,REP,43,1078,Voters,2022-07-09,2022-07-09,Older
Redfield & Wilton Strategies,1.8,Kamala Harris,DEM,39,1078,Voters,2022-07-09,2022-07-09,Older
Redfield & Wilton Strategies,1.8,Donald Trump,REP,43,1078,Voters,2022-07-09,2022-07-09,Older
Siena/NYT,3,Donald Trump,REP,41,849,Voters,2022-07-05,2022-07-07,Older
HarrisX/Harris Poll,1.5,Donald Trump,REP,43,1308,Voters,2022-06-29,2022-06-30,Older
HarrisX/Harris Poll,1.5,Kamala Harris,DEM,39,1308,Voters,2022-06-29,2022-06-30,Older
HarrisX/Harris Poll,1.5,Donald Trump,REP,45,1308,Voters,2022-06-29,2022-06-30,Older
HarrisX/Harris Poll,1.5,Kamala Harris,DEM,39,1308,Voters,2022-06-29,2022-06-30,Older
Emerson,2.9,Donald Trump,REP,43.9,1271,Voters,2022-06-28,2022-06-29,Older
YouGov,3,Donald Trump,REP,40,1630,Adults,2022-06-24,2022-06-27,Older
YouGov,3,Kamala Harris,DEM,41,1630,Adults,2022-06-24,2022-06-27,Older
YouGov,3,Donald Trump,REP,41,1630,Adults,2022-06-24,2022-06-27,Older
YouGov,3,Kamala Harris,DEM,41,1630,Adults,2022-06-24,2022-06-27,Older
YouGov,3,Donald Trump,REP,39,1630,Adults,2022-06-24,2022-06-27,Older
YouGov,3,Donald Trump,REP,43,1239,Voters,2022-06-24,2022-06-27,Older
YouGov,3,Kamala Harris,DEM,44,1239,Voters,2022-06-24,2022-06-27,Older
YouGov,3,Donald Trump,REP,45,1239,Voters,2022-06-24,2022-06-27,Older
YouGov,3,Kamala Harris,DEM,45,1239,Voters,2022-06-24,2022-06-27,Older
YouGov,3,Donald Trump,REP,43,1239,Voters,2022-06-24,2022-06-27,Older
McLaughlin,0.5,Donald Trump,REP,49,1000,Voters,2022-06-17,2022-06-22,Older
McLaughlin,0.5,Kamala Harris,DEM,42,1000,Voters,2022-06-17,2022-06-22,Older
McLaughlin,0.5,Donald Trump,REP,50,1000,Voters,2022-06-17,2022-06-22,Older
Echelon Insights,2.7,Donald Trump,REP,43,1030,Voters,2022-06-17,2022-06-20,Older
Echelon Insights,2.7,Donald Trump,REP,40,1030,Voters,2022-06-17,2022-06-20,Older
Echelon Insights,2.7,Donald Trump,REP,44,1030,Voters,2022-06-17,2022-06-20,Older
Echelon Insights,2.7,Donald Trump,REP,39,1030,Voters,2022-06-17,2022-06-20,Older
Redfield & Wilton Strategies,1.8,Donald Trump,REP,33,1500,Voters,2022-06-15,2022-06-15,Older
Redfield & Wilton Strategies,1.8,Kamala Harris,DEM,33,1500,Voters,2022-06-15,2022-06-15,Older
Redfield & Wilton Strategies,1.8,Donald Trump,REP,35,1500,Voters,2022-06-15,2022-06-15,Older
Redfield & Wilton Strategies,1.8,Donald Trump,REP,41,1064,Voters,2022-06-15,2022-06-15,Older
Redfield & Wilton Strategies,1.8,Kamala Harris,DEM,37,1064,Voters,2022-06-15,2022-06-15,Older
Redfield & Wilton Strategies,1.8,Donald Trump,REP,43,1064,Voters,2022-06-15,2022-06-15,Older
YouGov,3,Donald Trump,REP,42,1541,Adults,2022-06-10,2022-06-13,Older
YouGov,3,Donald Trump,REP,44,1243,Voters,2022-06-10,2022-06-13,Older
Redfield & Wilton Strategies,1.8,Donald Trump,REP,37,1500,Voters,2022-05-30,2022-05-30,Older
Redfield & Wilton Strategies,1.8,Kamala Harris,DEM,36,1500,Voters,2022-05-30,2022-05-30,Older
Redfield & Wilton Strategies,1.8,Donald Trump,REP,41,1500,Voters,2022-05-30,2022-05-30,Older
Redfield & Wilton Strategies,1.8,Donald Trump,REP,42,1173,Voters,2022-05-30,2022-05-30,Older
Redfield & Wilton Strategies,1.8,Kamala Harris,DEM,40,1173,Voters,2022-05-30,2022-05-30,Older
Redfield & Wilton Strategies,1.8,Donald Trump,REP,46,1173,Voters,2022-05-30,2022-05-30,Older
Emerson,2.9,Donald Trump,REP,44.4,1148,Voters,2022-05-24,2022-05-25,Older
Echelon Insights,2.7,Donald Trump,REP,44,1020,Voters,2022-05-20,2022-05-23,Older
Echelon Insights,2.7,Donald Trump,REP,44,1020,Voters,2022-05-20,2022-05-23,Older
YouGov,3,Donald Trump,REP,39,1573,Adults,2022-05-19,2022-05-22,Older
YouGov,3,Donald Trump,REP,42,1360,Voters,2022-05-19,2022-05-22,Older
Harris Poll,1.5,Donald Trump,REP,45,1963,Voters,2022-05-18,2022-05-19,Older
Harris Poll,1.5,Kamala Harris,DEM,40,1963,Voters,2022-05-18,2022-05-19,Older
Harris Poll,1.5,Donald Trump,REP,47,1963,Voters,2022-05-18,2022-05-19,Older
Harris Poll,1.5,Kamala Harris,DEM,41,1963,Voters,2022-05-18,2022-05-19,Older
Redfield & Wilton Strategies,1.8,Donald Trump,REP,36,1500,Voters,2022-05-17,2022-05-17,Older
Redfield & Wilton Strategies,1.8,Kamala Harris,DEM,33,1500,Voters,2022-05-17,2022-05-17,Older
Redfield & Wilton Strategies,1.8,Donald Trump,REP,37,1500,Voters,2022-05-17,2022-05-17,Older
Redfield & Wilton Strategies,1.8,Donald Trump,REP,42,1120,Voters,2022-05-17,2022-05-17,Older
Redfield & Wilton Strategies,1.8,Kamala Harris,DEM,37,1120,Voters,2022-05-17,2022-05-17,Older
Redfield & Wilton Strategies,1.8,Donald Trump,REP,44,1120,Voters,2022-05-17,2022-05-17,Older
Rasmussen,2.1,Donald Trump,REP,50,1004,Voters,2022-04-28,2022-05-02,Older
Redfield & Wilton Strategies,1.8,Donald Trump,REP,36,1500,Voters,2022-05-01,2022-05-01,Older
Redfield & Wilton Strategies,1.8,Donald Trump,REP,44,1096,Voters,2022-05-01,2022-05-01,Older
Redfield & Wilton Strategies,1.8,Kamala Harris,DEM,36,1500,Voters,2022-05-01,2022-05-01,Older
Redfield & Wilton Strategies,1.8,Donald Trump,REP,36,1500,Voters,2022-05-01,2022-05-01,Older
Redfield & Wilton Strategies,1.8,Kamala Harris,DEM,39,1096,Voters,2022-05-01,2022-05-01,Older
Redfield & Wilton Strategies,1.8,Donald Trump,REP,43,1096,Voters,2022-05-01,2022-05-01,Older
Susquehanna,2.3,Donald Trump,REP,46,800,Voters,2022-04-19,2022-04-27,Older
Susquehanna,2.3,Kamala Harris,DEM,49,800,Voters,2022-04-19,2022-04-27,Older
Susquehanna,2.3,Donald Trump,REP,46,800,Voters,2022-04-19,2022-04-27,Older
Emerson,2.9,Donald Trump,REP,43.4,1000,Voters,2022-04-25,2022-04-26,Older
McLaughlin,0.5,Donald Trump,REP,50,1000,Voters,2022-04-22,2022-04-26,Older
McLaughlin,0.5,Kamala Harris,DEM,41,1000,Voters,2022-04-22,2022-04-26,Older
McLaughlin,0.5,Donald Trump,REP,51,1000,Voters,2022-04-22,2022-04-26,Older
McLaughlin,0.5,Donald Trump,REP,49,1000,Voters,2022-04-22,2022-04-26,Older
McLaughlin,0.5,Donald Trump,REP,49,1000,Voters,2022-04-22,2022-04-26,Older
Morning Consult,1.9,Donald Trump,REP,44,2004,Voters,2022-04-22,2022-04-25,Older
Morning Consult,1.9,Donald Trump,REP,43,2004,Voters,2022-04-22,2022-04-25,Older
InsiderAdvantage,2,Donald Trump,REP,47,750,Voters,2022-04-21,2022-04-23,Older
YouGov,3,Donald Trump,REP,38,1605,Adults,2022-04-19,2022-04-22,Older
YouGov,3,Donald Trump,REP,41,1187,Voters,2022-04-19,2022-04-22,Older
Harris Poll,1.5,Donald Trump,REP,45,1966,Voters,2022-04-20,2022-04-21,Older
Harris Poll,1.5,Kamala Harris,DEM,41,1966,Voters,2022-04-20,2022-04-21,Older
Harris Poll,1.5,Donald Trump,REP,47,1966,Voters,2022-04-20,2022-04-21,Older
Harris Poll,1.5,Kamala Harris,DEM,42,1966,Voters,2022-04-20,2022-04-21,Older
Echelon Insights,2.7,Donald Trump,REP,44,1001,Voters,2022-04-18,2022-04-20,Older
Echelon Insights,2.7,Donald Trump,REP,44,1001,Voters,2022-04-18,2022-04-20,Older
Echelon Insights,2.7,Kamala Harris,DEM,43,1001,Voters,2022-04-18,2022-04-20,Older
Echelon Insights,2.7,Donald Trump,REP,47,1001,Voters,2022-04-18,2022-04-20,Older
Echelon Insights,2.7,Kamala Harris,DEM,43,1001,Voters,2022-04-18,2022-04-20,Older
Echelon Insights,2.7,Donald Trump,REP,46,1001,Voters,2022-04-18,2022-04-20,Older
Redfield & Wilton Strategies,1.8,Donald Trump,REP,43,1500,Voters,2022-04-18,2022-04-18,Older
Redfield & Wilton Strategies,1.8,Kamala Harris,DEM,39,1500,Voters,2022-04-18,2022-04-18,Older
Redfield & Wilton Strategies,1.8,Donald Trump,REP,45,1500,Voters,2022-04-18,2022-04-18,Older
YouGov,3,Donald Trump,REP,38,1618,Adults,2022-03-31,2022-04-04,Older
YouGov,3,Donald Trump,REP,40,1233,Voters,2022-03-31,2022-04-04,Older
Redfield & Wilton Strategies,1.8,Donald Trump,REP,37,1500,Voters,2022-04-03,2022-04-03,Older
Redfield & Wilton Strategies,1.8,Kamala Harris,DEM,32,1500,Voters,2022-04-03,2022-04-03,Older
Redfield & Wilton Strategies,1.8,Donald Trump,REP,38,1500,Voters,2022-04-03,2022-04-03,Older
Redfield & Wilton Strategies,1.8,Donald Trump,REP,43,1205,Voters,2022-04-03,2022-04-03,Older
Redfield & Wilton Strategies,1.8,Kamala Harris,DEM,35,1205,Voters,2022-04-03,2022-04-03,Older
Redfield & Wilton Strategies,1.8,Donald Trump,REP,44,1205,Voters,2022-04-03,2022-04-03,Older
Harris Poll,1.5,Donald Trump,REP,47,1990,Voters,2022-03-23,2022-03-24,Older
Harris Poll,1.5,Kamala Harris,DEM,38,1990,Voters,2022-03-23,2022-03-24,Older
Harris Poll,1.5,Donald Trump,REP,49,1990,Voters,2022-03-23,2022-03-24,Older
Harris Poll,1.5,Kamala Harris,DEM,40,1990,Voters,2022-03-23,2022-03-24,Older
Marquette Law School,3,Donald Trump,REP,37,1004,Adults,2022-03-14,2022-03-24,Older
McLaughlin,0.5,Donald Trump,REP,49,1000,Voters,2022-03-17,2022-03-22,Older
McLaughlin,0.5,Kamala Harris,DEM,42,1000,Voters,2022-03-17,2022-03-22,Older
McLaughlin,0.5,Donald Trump,REP,50,1000,Voters,2022-03-17,2022-03-22,Older
McLaughlin,0.5,Donald Trump,REP,51,1000,Voters,2022-03-17,2022-03-22,Older
Echelon Insights,2.7,Donald Trump,REP,44,1050,Voters,2022-03-18,2022-03-21,Older
Echelon Insights,2.7,Donald Trump,REP,43,1050,Voters,2022-03-18,2022-03-21,Older
U. Massachusetts - Lowell,2.9,Donald Trump,REP,42,873,Voters,2022-03-15,2022-03-21,Older
YouGov,3,Donald Trump,REP,49.82,2000,Voters,2022-03-11,2022-03-21,Older
Redfield & Wilton Strategies,1.8,Donald Trump,REP,36,1500,Voters,2022-03-20,2022-03-20,Older
Redfield & Wilton Strategies,1.8,Kamala Harris,DEM,35,1500,Voters,2022-03-20,2022-03-20,Older
Redfield & Wilton Strategies,1.8,Donald Trump,REP,37,1500,Voters,2022-03-20,2022-03-20,Older
Redfield & Wilton Strategies,1.8,Donald Trump,REP,41,1193,Voters,2022-03-20,2022-03-20,Older
Redfield & Wilton Strategies,1.8,Kamala Harris,DEM,39,1193,Voters,2022-03-20,2022-03-20,Older
Redfield & Wilton Strategies,1.8,Donald Trump,REP,42,1193,Voters,2022-03-20,2022-03-20,Older
Emerson,2.9,Donald Trump,REP,44.9,1023,Voters,2022-03-18,2022-03-20,Older
YouGov,3,Donald Trump,REP,37,1623,Adults,2022-03-10,2022-03-14,Older
YouGov,3,Donald Trump,REP,39,1225,Voters,2022-03-10,2022-03-14,Older
Schoen Cooperman,1.5,Donald Trump,REP,44,800,Voters,2022-03-02,2022-03-09,Older
Schoen Cooperman,1.5,Kamala Harris,DEM,43,800,Voters,2022-03-02,2022-03-09,Older
Schoen Cooperman,1.5,Donald Trump,REP,47,800,Voters,2022-03-02,2022-03-09,Older
Schoen Cooperman,1.5,Donald Trump,REP,46,800,Voters,2022-03-02,2022-03-09,Older
Redfield & Wilton Strategies,1.8,Donald Trump,REP,38,1500,Voters,2022-03-08,2022-03-08,Older
Redfield & Wilton Strategies,1.8,Kamala Harris,DEM,32,1500,Voters,2022-03-08,2022-03-08,Older
Redfield & Wilton Strategies,1.8,Donald Trump,REP,39,1500,Voters,2022-03-08,2022-03-08,Older
Redfield & Wilton Strategies,1.8,Donald Trump,REP,42,1194,Voters,2022-03-08,2022-03-08,Older
Redfield & Wilton Strategies,1.8,Kamala Harris,DEM,37,1194,Voters,2022-03-08,2022-03-08,Older
Redfield & Wilton Strategies,1.8,Donald Trump,REP,42,1194,Voters,2022-03-08,2022-03-08,Older
Fabrizio/Impact,1.7,Donald Trump,REP,45,1500,Voters,2022-03-02,2022-03-07,Older
YouGov,3,Donald Trump,REP,39,1532,Adults,2022-02-24,2022-02-27,Older
YouGov,3,Donald Trump,REP,42,1169,Voters,2022-02-24,2022-02-27,Older
Harris Poll,1.5,Donald Trump,REP,48,2026,Voters,2022-02-23,2022-02-24,Older
Harris Poll,1.5,Kamala Harris,DEM,39,2026,Voters,2022-02-23,2022-02-24,Older
Harris Poll,1.5,Donald Trump,REP,51,2026,Voters,2022-02-23,2022-02-24,Older
Harris Poll,1.5,Kamala Harris,DEM,41,2026,Voters,2022-02-23,2022-02-24,Older
NewsNation/Decision Desk HQ,1.6,Donald Trump,REP,40.67,1046,Voters,2022-02-23,2022-02-24,Older
Redfield & Wilton Strategies,1.8,Donald Trump,REP,34,1500,Voters,2022-02-23,2022-02-23,Older
Redfield & Wilton Strategies,1.8,Kamala Harris,DEM,35,1500,Voters,2022-02-23,2022-02-23,Older
Redfield & Wilton Strategies,1.8,Donald Trump,REP,34,1500,Voters,2022-02-23,2022-02-23,Older
Redfield & Wilton Strategies,1.8,Donald Trump,REP,38,1143,Voters,2022-02-23,2022-02-23,Older
Redfield & Wilton Strategies,1.8,Kamala Harris,DEM,41,1143,Voters,2022-02-23,2022-02-23,Older
Redfield & Wilton Strategies,1.8,Donald Trump,REP,37,1143,Voters,2022-02-23,2022-02-23,Older
Echelon Insights,2.7,Donald Trump,REP,43,1078,Voters,2022-02-19,2022-02-23,Older
McLaughlin,0.5,Donald Trump,REP,48,1000,Voters,2022-02-16,2022-02-22,Older
